,score,text,date,title
131,10.0,"신축인지 청결 및 시설이 뛰어났습니다.
조식도 할인 행사로 맛나게 즐겼네요 ^^",20230424,그랜드 힐스턴
132,10.0,전주역 근처 숙소 알아보는 중에 알게되었는데 신축 건물에 깔끔하고 좋았습니다. 다음에도 이용할것 같아요.,20230423,그랜드 힐스턴
133,4.8,"전주역 접근성은 좋으나  기대에 못미치는  컨디션이네요 
재방문의사  없습니다",20230423,그랜드 힐스턴
134,10.0,"3명이 가능한 방이었지만 2명이외는 침구추가해서 잤고
객실 컨디션은 정말 젛았습니다.
조식도 50프로 할인중이여서 넘 맛있게 먹었구요.
위치도 좋고 모든게 완벽합니다.

다만 두명이외는 모두 침구를 추가해야하는 단점이
하지만 저흰 침대를 붙여서 3명이 자고 침구 1인만 추가하여 잤습니다. ",20230422,그랜드 힐스턴
135,6.8,방 청소가 잘 안되어있고 주차가 불편해요,20230420,그랜드 힐스턴
136,9.6,전반적으로 직원들 친절도가 높고 응대 속도가 빠릅니다.  위치도 전주역 앞이고 접근성이 높습니다.,20230329,그랜드 힐스턴
137,9.6,좋습니다~ 깨끗하고 오피스텔 같아요,20230328,그랜드 힐스턴
138,10.0,좋습니다,20230326,그랜드 힐스턴
139,6.0,"룸컨디션 외에 수건갯수나 화장실내화갯수
그리고 화장실의크기와 현관신발대랑 문사이가좁아 나가기힘든점 등 불편함이 많음",20230326,그랜드 힐스턴
140,4.4,"방1개 딸린 스위트를 사용했는데, 화장실에는 옷을걸어두거나 수건을 걸어둘 걸이 하나 없구요(세면대 밑에 하나있는데 정말 불편합니다) 침실에는 성인 2명이 자기에는 턱없이 부족한 수퍼싱글보다 약간 큰 침대와 바로 옆에 붙박이장 하나있습니다. 협탁하나 두지않고 얼굴 돌리면 바로 장롱에 얼굴 박을것 같은 답답한 사이즈! 여긴 도대체 누가 설계를 한건가요? 다시는 숙박하지않겠습니다!!!",20230324,그랜드 힐스턴
141,7.2,"바닥 청소상태가 많이 기분 나빳어요ᆢ 
먼지에 머리카락들ᆢ 나아지겠죠?",20230131,그랜드 힐스턴
142,6.4,실내구성도 잘 되어있고 전주역 주변이라 식당이나 카페가 많아서 좋아요.  새건물이라 그런지 새거 냄새가 아직 많이 나긴 하나 침구도 모두 깨끗해서 좋아요. 특히 온돌바닥이라 따듯하고 온풍기보다 덜 건조해서 좋은것 같아요.,20230123,그랜드 힐스턴
143,9.2,위생은 깨끗 했지만 객실내에 옷장이 낡아서 열고 닫을때 소리가 나고 옷걸이도 고장나서 난감 했습니다.위치나 주차시설은 편리하게 이용 할 수 있었습니다.,20230531,그랜드 힐스턴
144,8.8,"깨끗하고 직원분 친절하셨어요
호텔 내 부대시설이 없어서 불편하더라구요",20230531,그랜드 힐스턴
145,10.0,최고의호텔,20230517,그랜드 힐스턴
146,8.4,체크인에 대기가 있는데 카운터에서 체크인 해 달라 하기전까지는 그냥 서서 처다만 보고 있는 것은 분명 잘못된 부분. 이것빼고 다 좋음.,20230515,그랜드 힐스턴
147,8.0,가성비좋은 호텔!,20230328,그랜드 힐스턴
148,9.2,"딸이랑 큰아들 제대 전날에 하루 숙박 뷰도 나쁘지 않고
깔끔하고 만족하며 지냈어요
담에 또 방문의사 있어요",20230327,그랜드 힐스턴
149,9.6,"뷰가 멋진 곳에 머물렀습니다. 침대 폭신폭신해서 좋았어요. 

아침을 먹는 편이라 조식 먹으러 갔었죠. 갓 구워낸 토스트, 계란부터 시작해서 깊은 맛이 느껴지는 메인요리, 사이드 요리까지! 좋았습니다. 

조식평이 호불호가 심하게 갈려 걱정했었는데요, 정말 맛있었고(특히 미역국이 예술!) 직원들의 친절한 응대에 아침 먹는 내내 기분이 좋았습니다. 

이곳에 머무시려면 (특히 뷰가 걱정인 분들은) 
객실은 동네가 보이는 쪽을 택하시는 걸 추천합니다! 그리고 입실 시간에 맞춰 가시면 첫번째 받은 방이 마음에 안 들 경우, 다른 방으로 바꿔 달라고도 하실 수도 있습니다.  이건 상황에 따라 달라지겠지만요. ",20230312,그랜드 힐스턴
150,10.0,전주가면 항상 머무는 숙소 너무 좋아요^^,20230224,그랜드 힐스턴
151,10.0,추천드리고 싶은 호텔 입니다 ,20230211,그랜드 힐스턴
152,8.8,"아고다에서 검색해보니 평소보다 가격이 낮아서 얼른 예약했습니다. 현장에 가보니 도어락에서 경고음이 나는 문제가 있었는데 해결은 되지 않았습니다만, 조식이 훌륭했고 지내기에 불편이 없었습니다.",20220731,그랜드 힐스턴
153,10.0,깔끔하고 위치도 좋고  최고입니다 ,20220720,그랜드 힐스턴
154,10.0,"호텔급 호텔입니다.
깔끔하고 친절합니다.
조식 좋습니다",20220710,그랜드 힐스턴
155,7.2,"낮에 결혼식장이랑 같이 사용해서 혼잡한데
조식도 괜찮고 낫벧 !",20220620,그랜드 힐스턴
156,10.0,친구 결혼식으로 인해 방문하게 되었는데 오랜만에 호캉스도 제대로 즐길 수 있었고 조식부터 청결까지 모두 만족했습니다!,20220616,그랜드 힐스턴
157,9.2,한옥마을과 거리는 있지만 차량이동하면돼서 불편함 없고 전반적으로 만족합니다. ,20220606,그랜드 힐스턴
158,8.0,출장으로와서 편히 쉬다갑니다~~,20220524,그랜드 힐스턴
159,10.0,"가성비 좋고, 코로나로 조식이 한상 차림 한식이었는데 전주답게 아주 훌륭했음",20220518,그랜드 힐스턴
160,10.0,"친절하고 조용하고 깨끗합니다.
다시 올 의향 있습니다.
특히 한식 조식 한상 괜찮습니다. ",20220418,그랜드 힐스턴
161,10.0,큰 기대없이 들렀는데 아늑했고 편안한 하루를 보냈습니다. 늦은시간에 도착해서 주변 상가들이 거의 문을 닫은건지 주말인데도 깜깜한 것 빼고는 최적의 장소였어요 조식도 깔끔하게 준비되었고 여유있게 하루를 시작했던 기억이 지금도 므흣합니다,20211124,그랜드 힐스턴
162,8.0,"숙소도 깨끗하고 직윈분들도 친절하시네요
조식이 포함되어 있어 특히 좋았습니다",20211028,그랜드 힐스턴
163,10.0,"시설이 신축인지 매우 좋구요.
조식도 엄청 정갈하게 잘 나옵니다.
체크인 시에도 대단히 친절히 설명해주셔서 좋았어요.",20211018,그랜드 힐스턴
164,9.6,"예식용 주차장과 호텔 투숙인원의 주차장 분리되어 있는게 장점입니다.
편의시설도 잘 되 있어 편하게 사용했습니다.",20210827,그랜드 힐스턴
165,10.0,"지금까지 여행중 가성비 가장 좋은 호텔 중 하나라는 생각입니다.
특히 조식포함 가격이 저렴해서 크게 기대하지 않았던 조식이 생각보다 깔끔하고 정성스레 나왔고 맛도 좋은 편이였습니다.",20210805,그랜드 힐스턴
166,9.6,시설 깨끗하고 쾌적하게 잘 이용했습니다.ㅎㅎ,20210630,그랜드 힐스턴
167,5.6,전체적으로 괜찮았지만 주변에 할 수 있는게 별로 없었습니다.,20210627,그랜드 힐스턴
168,10.0,"깨끗하고, 위치좋고, 주차잘되고, 조식도 좋았어요
전주 가성비 최고호텔로 추천합니다.
라마다나, 베스트웨스턴보다 좋은듯함",20210614,그랜드 힐스턴
169,10.0,시설과 서비스에서 부족함이 없었던 멋진 호텔로 추천합니다. 특히 한식 조식은 한식으로 유명한 전주의 클라스를 유감없이 보여주는 기억에 남는 조식이었습니다!,20210515,그랜드 힐스턴
170,8.8,"친절하게 응대해주시고 한옥컨셉이 확실한 건물이였어요 ㅋㅋ 단, 방은 좀 작고.. 한옥특성상 옆방소리 복도 걷는 소리 방문듣는소리가 누워있으면 바닥 타고 다 귀에 갖다 꽂혀요 ㅠ 수면의 질은 덕분에 좀 낮아여ㅠ",20230528,전주한옥마을 덕수궁
171,10.0,위치도 좋고 깔끔하고 좋았어요 ,20230527,전주한옥마을 덕수궁
172,9.2,"구비된 비품 좋았고,  방 자체는 깨끗했습니다.
다만 방음과.. 외부에서 들어오는 벌레가 문제네요.
",20230519,전주한옥마을 덕수궁
173,9.6,한옥마을이랑 가깝고 편안하게 잘 쉬다 가요! 아침에 새소리가 너무 좋아요 적극추천입니다,20230514,전주한옥마을 덕수궁
174,10.0,"비오는 날에 여행이라 많이 걱정했지만 한옥 처마 끝에서 떨어지는 빗물과 빗소리에 모주 한 잔 하며 쉬었더니 힐링 그 자체였네요.
애교 덩어리 박과장이 틈만 나면 야옹 거리며 존재감 뿜뿜해서 발걸음을 떼기가 아쉬웠어요.
도시에서 이리 치이고 저리 치이다 도망왔던 여행인데 독소 싹~빼고 돌아왔어요.
방바닥도 비가 하도 많이 와서 살짝 썰렁한 감이 있어 30분 정도만 보일러 돌렸는데 금방 훈훈해져 겨울에 여행 오면 더 좋을 듯 합니다.
도보 5분 이내 거리에 한옥마을이 있어 이곳저곳 돌아다니다 지치면 들어와서 낮잠도 가능한 거리이고, 15분 내 거리에 콩나물 국밥집이 있어 전날 막걸리 과음해도 속풀이 하기 간편해서 좋을 듯 하네요. 여러모로 가성비 가심비 뛰어난 숙소여서 다음에 또 전주에 온다면 여기서 묵고 싶습니다. 최고!",20230509,전주한옥마을 덕수궁
175,10.0,"한옥마을 입구랑 너무 가깝고
근처 편의점도 있고 좋아요!
사장님도 친절하고 냥이도 귀여워요!",20230507,전주한옥마을 덕수궁
176,9.6,깨끗하고 친절하고 다 좋았어요 ㅎㅎ,20230504,전주한옥마을 덕수궁
177,10.0,"시설, 위치, 직원의 친절함 뭐 하나 빠지는게 없었습니다. 특히 화장실이 깔끔하고 생각지도 못한 어메니티까지 있어서 너무 좋았습니다! 
그리고 넘 귀여운 냥이까지 ㅠㅠ 힐링…
다만 한옥숙소 특성상 방음이 안되어 저녁 늦은시간에 좀 힘들었습니다… 이건 그냥 옆방에 얼마나 개념있는 투숙객이 오느냐가 관건이네요…ㅋㅋ",20230430,전주한옥마을 덕수궁
178,10.0,"저번에 방문했다가 다시 이곳에 머물렀는데 항상 친절하시고, 방도 깨끗하고 좋아요.",20230428,전주한옥마을 덕수궁
179,10.0,"방 상태가 깔끔하고 천장이 높아 좁게 느껴지지 않았어요
무엇보다 화장실이 쾌적해서 맘에들었습니다
관리자분께서도 너무 친절히 응대해주셔서 편안히 쉬고 갈수있었습니다~
",20230315,전주한옥마을 덕수궁
180,8.4,비록 가진 못했지만,20230308,전주한옥마을 덕수궁
181,10.0,새벽에 술취하신건지 아저씨한분말고는 ㅎㅎ 생각보다 조용했어요  다른방분이 조용히 시켜주셔서 편하게 잤습니다 한옥이라 방음은 원래 안되는걸 알아서 ㅎㅎ 그래도 갬성이 좋았어요,20230306,전주한옥마을 덕수궁
182,10.0,방컨디션도 좋았고 화장실도 너무 깔끔하고 좋았습니다~ 한옥마을  가까워 좋았고 재방문 의사 있습니다~,20230304,전주한옥마을 덕수궁
183,8.8,한옥마을에서 길하나만 건너면 덕수궁인데 대부분이 한옥마을에 숙소가 있다보니 가까운거리인데도 약간은 멀게 느껴졌던거 같아요 사장님 너무친절하시고 고양이를 엄청좋아하는건아니지만 엄청 얌전해서 괜찮았고 한옥이다보니 방음이안되서 옆에문소리가 엄청크게들리긴했는데 11시에 전체소등이라 잘수있는 환경이 잘만들어있어서 좋았습니다 추천해요~,20230301,전주한옥마을 덕수궁
